"","domain","entropy"
"741","dl.downf468.com/n/3.0.26.2/6068293/winrarfree.exe=0D=0Ahttp:/dl.softpzivrubajjui.net/n/3.0.26.2/11717749/Winzip.exe=",4.89946550896016
"742","dl.downf468.com/n/3.0.26/11797512/FLV_Media_Player.exe=0D=0Ahttp:/redtubes.ru/FgoKDkRRURgRDB0bDVAcCwdTGBcSG1AMC1EZGwohBhMSQRgXEhshFxpD/audio/127974014/481402808/toca_toca_radio_edit.exe=",5.47852524794905
"743","dl.downf468.com/n/3.0.26.2/4924888/100-villancicos.exe",4.40685069624733
"744","dl.downf468.com/n/3.0.26.1/12023961/microsofthesapmakinesi.exe",4.5865513503954
"745","dl.downf468.com/n/3.0.26.2/4800574/sculptris.exe",4.48038854220753
"746","dl.downf468.com/n/3.0.26/5436359/FLV_Media_Player.exe=0D=0Ahttp:/dl01.fabdmr.com/n/3.0.26/6498621/FLV_Media_Player.exe=",4.9849719697405
"747","dl.downf468.com/n/3.0.26/187807/Utorrent.exe=0D=0Ahttp:/dl01.facdmr.com/n/3.0.26/4993202/Mediaget.exe=",4.73561094653347
"748","dl.downf468.com/n/3.0.26/2105371/AVS_Media_Player.exe=0D=0Ahttp:/dl01.faadmr.com/n/3.0.26/11822316/FLV_Media_Player.exe=",4.93045906257172
"749","dl.downf468.com/n/3.0.26/2094912/AVS_Media_Player.exe=0D=0Ahttp:/installsupdater.info/syshost.exe=",4.95862119749789
"750","dl.downf468.com/n/3.0.26/5738856/FLV_Media_Player.exe=0D=0Ahttp:/dl.softohqimjjedf0jq.net/n/3.0.26/3484691/SimTractor.exe=",5.0898291748292
"751","dl.downf468.com/n/3.0.26/2632028/AVS_Media_Player.exe=0D=0Ahttp:/download.multiinstall.com.br/a75e4b51a7dfadaa4b8a88436b76af41/Quadro_1600x1200.exe=",5.01347986639784
"752","dl.downf468.com/n/3.0.26/2105407/AVS_Media_Player.exe=0D=0Ahttp:/dl.softohqimjjedf0jq.net/n/3.0.26/4351718/Vlc_Media_Player.exe=",5.0270877002862
"753","dl.downf468.com/n/3.0.26.2/11813765/n0140.exe",4.16353226275596
"754","dl.downf468.com/n/3.0.26/2105407/AVS_Media_Player.exe=0D=0Ahttp:/tube-city.ru/1MjIzIaTk8/J0c/J0tvPzNnfyM6SzsmT29nI49jTy9LQ093Y48TR0OOPg9XYgQ=3D=3D/torrent/5387708/159507868/download.exe=",5.50539617345886
"755","dl.downf468.com/n/3.0.26/4351718/Vlc_Media_Player.exe=0D=0Ahttp:/dl.softohqimjjedf0jq.net/n/3.0.26/6708421/Ares.exe=",4.96628749106803
"756","dl.downf468.com/n/3.0.26/6068293/winrarfree.exe=0D=0Ahttp:/dl01.fabdmr.com/n/3.0.26/5034600/J_DOWNLOADER.exe=",4.91656225141482
"757","dl.downf468.com/n/3.0.26.2/11810098/n2018.exe",4.04697420724848
"758","dl.downf468.com/n/3.0.26.1/2629037/manual-de-configuraci&;amp;oacute;n-del-putty.exe",4.76293621515235
"759","dl.downf468.com/n/3.0.26.2/11853911/Adobe_PDF_Reader.exe=0D=0Ahttp:/dl.softpzivrubajjui.net/n/3.0.26.2/5565169/FLVMPlayer.exe=",5.11472786819243
"760","dl.downf468.com/n/3.0.26.2/11975718/ultrasurf13.03.exe",4.52513987333816
"761","dl.downf468.com/n/3.0.26.2/4866666/macromedia-freehand.exe",4.24090427199273
"762","dl.downf468.com/n/3.0.26.2/6690540/minecraft1.5.2.exe",4.35019309590935
"763","dl.downf468.com/n/3.0.26.2/5983928/app.exe",4.22518527971557
"764","dl.downf468.com/n/3.0.26/11930758/File_installer.exe=0D=0Ahttp:/dl.downe468.com/n/3.0.26/11928104/Ares.exe=",4.78014231443564
"765","dl.downf468.com/n/3.0.26.2/4889139/the-hunter.exe",4.4102292316937
"766","dl.downf468.com/n/3.0.26/11930758/File_installer.exe=0D=0Ahttp:/dl.downf468.com/n/3.0.26/11893495/Update_Code_Generator.exe=",4.89891035587075
"767","dl.downf468.com/n/3.0.26.2/5570947/mipony.exe",4.35808531835959
"768","dl.downf468.com/n/3.0.26/11930758/File_installer.exe=0D=0Ahttp:/dl.softohqimjjedf0jq.net/n/3.0.26/12091048/Skype.exe=",4.92894632287013
"769","dl.downf468.com/n/3.0.26/11930758/File_installer.exe=0D=0Ahttp:/dl01.fabdmr.com/n/3.0.26/187807/Utorrent.exe=",4.82639594124675
"770","dl.downf468.com/n/3.0.26/11930758/File_installer.exe=0D=0Ahttp:/dl.downf468.com/n/3.0.26/7088851/FLV_Media_Player.exe=",4.96076657106648
"771","dl.downf468.com/n/3.0.25/11810424/n5250.exeo:=",4.2432608041096
"772","dl.downf468.com/n/3.0.26.3/11706753/d0005.exe=",4.18912547811671
"773","dl.downf468.com/n/11810692/n5062.exeo:p/o:p=",4.34535093662244
"774","dl.downf468.com/n/3.0.25/11706811/psx0109.exe=",4.36662106586411
"775","dl.downf468.com/n/3.0.25/11784924/p1232.exeo:=",4.3958597173412
"776","dl.downf468.com/n/3.0.25/11560994/d3dx9_31.exe=",4.32322070314727
"777","dl.downf468.com/n/3.0.26.3/4789537/setup.exe",4.39080548207698
"778","dl.downf468.com/n/3.0.26.3/8311230/avast.exe",4.2887549139935
"779","dl.downf468.com/n/3.0.26.3/4812448/pointagedheures.exe",4.49305480795203
"780","dl.downf468.com/n/3.0.26.3/5347935/wondersharepdftoword.exe",4.44207155004505
"781","dl.downf468.com/n/3.0.24.1/4790826/HandballChallenge.exe",4.46121067232092
"782","dl.downf468.com/n/3.0.26.3/11439286/msvcr100.exe",4.32393489628406
"783","dl.downf468.com/n/3.0.26.3/3708/teamviewer.exe",4.30890319560207
"784","dl.downf468.com/n/3.0.26.3/11442660/d3dx9_43.exe",4.13684218813101
"785","dl.downf468.com/n/3.0.26.1/6156061/¿dónde-está-carmen-sandiego?.exe",4.601714057048
"786","dl.downf468.com/n/3.0.26.3/11812198/n4250.exe",4.16353226275596
"787","dl.downf468.com/n/3.0.26.3/11811219/n4911.exe",4.02704983053204
"788","dl.downf468.com/n/3.0.26.3/11970252/skype.exe",4.44697420724848
"789","dl.downf468.com/n/3.0.26.3/6654650/alzip.exe",4.25217217593812
"790","dl.downf468.com/n/3.0.26.3/2836178/gambasalaegipcia.exe",4.46974215920798
"791","dl.downf468.com/n/3.0.26.3/11809923/n5574.exe",4.2691964294707
"792","dl.downf468.com/n/3.0.26.3/11707321/psx0026.exe",4.22417768118868
"793","dl.downf468.com/n/3.0.26.3/11706755/d0004.exe",4.14453775226099
"794","valouweeigenaren.nl/customers/billing/df367548-18.zip",4.66443879462734
"795","valouweeigenaren.nl/customers/cases/acc56-81-93.zip",4.43674789082142
"796","directxex.com/uploads/815597715.bot.exe Trojan.Agent",4.58747235312326
"797","news4cars.com/misc/uip/adobe_flash.exe Trojan.Agent",4.54724734226063
"798","rocksresort.com.au/image/pdf.exe Trojan.Zbot",4.31478325553275
"799","updo.nl/file/b24d1856.exe Trojan.Injector",4.5706090166549
"800","directxex.com/uploads/1395655996.ss.exe Win32/AutoRun.IRCBot.JD",4.78848860620498
"801","directxex.com/uploads/144543902.rundll32.exe Trojan",4.58842117500788
"802","directxex.com/uploads/1552287385.igfxtray.exe Win32/CoinMiner.IS",4.75392803184602
"803","directxex.com/uploads/1576253022.miner.txt Win32/CoinMiner.IS",4.66214589518167
"804","directxex.com/uploads/2074531303.BIN.exe Win32/Napolar.A",4.7177201004745
"805","directxex.com/uploads/815597715.bot.exe Win32/Spy.Zbot.AAQ",4.77816736610877
"806","directxex.com/uploads/84937512.And.exe Win32/Injector.AUJQ",4.82110227982727
"807","directxex.com/uploads/939195944.newmine.exe MSIL/CoinMiner.AY",4.65342345295807
"808","ttb.tbddlw.com/download/request/51a9b7865f1c1eb81f000001/CtlLI2Yz?PubID=3457_2776&ClickID=3247011638 PUP.FakeJava",5.25249138384782
"809","yumekin.com/inde.php",3.72192809488736
"810","yumekin.com/inde.php?comercial@cohesp.com.br",4.11580853957449
"811","keyways.pt/~keyways/1.html",3.77736279506417
"812","www.lccl.org.uk/1.html",3.57262366389516
"813","nt-associates.com/1.html",3.7720552088742
"814","ads.wikipartes.com/all/test.php",3.92921445519922
"815","nestorconsulting.net/1.html",3.79192453920051
"816","portraitphotographygroup.com/~lorijill/1.html",3.92231553003877
"817","d1054130-28095.cp.blacknight.com/1.html",4.45810318023429
"818","mylabsrl.com/1.html",3.6421498816369
"819","tavuks.com/_vti_bin/1und1.php/",4.1483943455364
"820","alisat.biz/1.html",3.49922754713269
"821","109-204-26-16.netconnexion.managedbroadband.co.uk/1.html",4.44773053835372
"822","www.nothingcompares.co.uk/1.html",4.14031953111478
"823","ip-182-50-129-164.ip.secureserver.net/1.html",4.31478325553275
"824","users173.lolipop.jp/~lolipop.jp-204f9d446b7f9eb/1.html",4.49795596547963
"825","alexandria90.etcserver.com/~psychica/1.html",4.32138626622938
"826","nortonfire.co.uk/1.html",3.84922391239062
"827","hrdcvn.com.vn/1.html",3.58418371977919
"828","finnhair.co.uk/1.html",3.88017992267574
"829","advancetec.co.uk/1.html",3.84922391239062
"830","tamilcm.com/1.html",3.28103611255342
"831","noobgirls.com/pussy.php",3.81640271664439
"832","noobgirls.com/pussy.exe",3.93618043412976
"833","landisbaptist.com/1.html",3.88684218813101
"834","www.3peaks.co.jp/1.html",3.88204510813686
"835","corroshield.estb.com.sg/1.html",3.85656476213095
"836","d1171912.cp.blacknight.com/1.html",4.06365084734026
"837","phitenmy.com/1.html",3.6818808028034
"838","marchen-toy.co.jp/1.html",3.97017552146434
"839","salon77.co.uk/1.html",3.78418371977919
"840","divine.lunarbreeze.com/~xenoa3/1.html",4.26027997431101
"841","kadman.net/1.html",3.49922754713269
"842","ip-182-50-129-181.ip.secureserver.net/~venkat/1.html",4.38064759346627
"843","treventuresonline.com/1.html",3.82486295761736
"844","miracema.rj.gov.br/counter.php",3.97355726227519
"845","vistatech.us/gangplanks/trysted.exe",4.07914337402601
"846","batcoroadlinescorporation.com/concedes/diggers.exe",3.91294944089504
"847","updat120.clanteam.com",3.78494182743764
"848","updat120.clanteam.com/ie7.htm",4.06420340862227
"849","updat120.clanteam.com/ie8.htm",4.06420340862227
"850","updat120.clanteam.com/calc",3.77736279506417
"851","www.tvnews.or.kr/web/main.gif",3.83695890980216
"852","www.tvnews.or.kr/web/view.html",3.69806851205884
"853","www.tvnews.or.kr/web/menu.gif",3.81092830627929
"854","id405441215-8305493831.h121h9.com/",3.87806826834552
"855","www.studiochiarelli.eu/02-2014/clients/order.3757.zip",4.508501766203
"856","www.toochattoo.com/fond-ecran-anime/chinois1.exe",4.01358912644573
"857","somethingnice.hc0.me/Miner/Miner.txt",3.80549679369887
"858","somethingnice.hc0.me/Miner/jhProtominer.files",4.00532302989454
"859","somethingnice.hc0.me/Miner/GPUMiner.files",4.04354461483937
"860","onrio.com.br/site/Pdf/",3.75444184571335
"861","somethingnice.hc0.me/Miner/CPUMiner.files",4.04354461483937
"862","portalfiremasters.com.br/Fatura.Pdf.rar",3.90037625909293
"863","edf.fr.kfskz.com/facture_edf.pdf.03.exe",3.91657970641983
"864","bracewellfamily.com/PayInfo.zip?JQrk Trojan.Zbot",4.62111536516927
"865","www.fabioalbini.com/Order.zip?YIjoBgGhCBbs Trojan.Zbot",4.72017818770185
"866","funchill.com/Invoice.zip",3.85538854220753
"867","nc2199.eden5.netclusive.de/Invoice.zip",4.01057093426848
"868","notebookservisru.161.com1.ru/PayInfo.zip",4.34394270791827
"869","www.fabioalbini.com/Invoice.zip",3.86147685938922
"870","www.notaverde.com/Invoice.zip",3.92627237413951
"871","directxex.com/uploads/841642867.johny.exe",4.52182852885003
"872","directxex.com/uploads/1769382244.HDPlayer_BETA_installer_v2.55.exe",4.93402726306839
"873","directxex.com/uploads/606454025.Download.exe",4.40796201621706
"874","directxex.com/uploads/214894250.pics.rar",4.4153115322251
"875","directxex.com/uploads/1483904659.photooamirat-annaba.exe",4.56835352946378
"876","directxex.com/uploads/1844534592.avg.exe",4.4653115322251
"877","download-archiver.ru",3.78418371977919
"878","downloads-finereader.ru",3.64248967316613
"879","myvksaver.ru",3.25162916738782
"880","winrar-soft.ru",3.4677201004745
"881","download-archiver.ru/download.php?file=winrar",4.10009330781655
"882","downloads-finereader.ru/download.php?file=winrar",4.01238034540107
"883","myvksaver.ru/download.php?file=winrar",4.32418613584075
"884","winrar-soft.ru/download.php?file=winrar",4.12170791154804
"885","download-archiver.ru/download.php?file=winrar",4.10009330781655
"886","resolvethem.com",3.32323142879762
"887","vitalityxray.com",3.5
"888","fallencrafts.info",3.45482239994661
"889","e1r.net/download/3.exe",3.64124980045548
"890","e1r.net/download/xwmltc.exe",3.79192453920051
"891","e1r.net/download/pts.exe",3.75162916738782
"892","e1r.net/download/ca.exe",3.65399673866571
"893","e1r.net/download/beef.tgz",3.84385618977472
"894","e1r.net/download/x86.exe",3.75162916738782
"895","e1r.net/download/wmltc.exe",3.77736279506417
"896","ru.theswiftones.com/",3.82192809488736
"897","mgfd1b.petrix.net/5i9fh30/?2",4.37878349348618
"898","mgfd1b.petrix.net/5i9fh30/counter.php?fid=2",4.53023394044673
"899","mirandolasrl.it/inddex.html",3.78212222414531
"900","mirandolasrl.it/index.zip",3.84385618977472
"901","dianepiette.co.uk/inddex.html",3.85730685689813
"902","dianepiette.co.uk/index.zip",3.68989166875001
"903","www.seal-technicsag.ch/inddex.html",3.97644997328512
"904","h1666015.stratoserver.net/inddex.html",4.12121924383191
"905","h1666015.stratoserver.net/inddex.html",4.12121924383191
"906","www.seal-technicsag.ch/inddex.html",3.97644997328512
"907","plantaardigebrandstof.nl/inddex.html",4.01687569576656
"908","www.seal-technicsag.ch/index.zip",4.00704882778696
"909","h1666015.stratoserver.net/index.zip",4.12872444526914
"910","h1666015.stratoserver.net/index.zip",4.12872444526914
"911","www.seal-technicsag.ch/index.zip",4.00704882778696
"912","plantaardigebrandstof.nl/index.zip",3.98423416465249
"913","ama-alliance.com/inddex.html",3.75343438618878
"914","faiyazahmed.com/inddex.html",3.93027037229345
"915","boschetto-hotel.gr/inddex.html",3.96473517872551
"916","ama-alliance.com/index.zip",3.74832866036557
"917","faiyazahmed.com/index.zip",3.86346518960165
"918","boschetto-hotel.gr/index.zip",4.08361697539723
"919","nlconsulateorlandoorg.siteprotect.net/index.zip",3.94909710898825
"920","images.topguncustomz.com/index.zip",3.99865254687817
"921","nlconsulateorlandoorg.siteprotect.net/inddex.html",3.96974333525546
"922","images.topguncustomz.com/inddex.html",4.10701770959536
"923","www.acquisizionevideo.com/download-software-free.html/uploads/4/9/4/6/4946671/mp3mymp3install.exe",4.67856520002585
"924","sgs.us.com/sU3P6pqaWwkJ/",4.08496250072116
"925","anshrit.com/images/m216.exe",4.03230324274395
"926","4dexports.com/images/wav1.exe",4.0993603054724
"927","bracbetul.com/images/sh-pdf.exe",4.24451889103204
"928","merrymilkfoods.com/wp-content/uploads/2014/01/wav.exe",4.55859652152476
"929","powershopnet.net",3.20281953111478
"930","best100catfights.com",3.78418371977919
"931","blackfalcon5.net",3.5
"932","dancecourt.com",3.32486295761736
"933","femalewrestlingnow.com",3.7887549139935
"934","fetishfitnessbabes.com",3.51602764126623
"935","fetishlocator.com",3.57246945877014
"936","hotfacesitting.com",3.57243125132212
"937","jeansvixens.com",3.50689059560852
"938","oilwrestlingeurope.com",3.75444184571335
"939","sexyoilwrestling.com",3.82192809488736
"940","www.marss.eu/",3.02698683335929
"941","ocpersian.com",3.39274741044878
"942","www.sasenergia.pt/images/highslide/highslide-with-gallery.js",3.98355575533756
"943","optilogus.com/twmfizdfmu/lteqwxftti.html",4.05869496956284
"944","flashsavant.com/cqavunntfg/kuldytebws.html",4.29077783929089
"945","becomedebtfree.com.au/ttlnlmwbox/ctinpfgeob.html",4.09779420936169
"946","unitex.home.pl/bbhdskxelc/wlqcwttani.html",4.22914560202076
"947","becomedebtfree.com.au/zscczqbncu/nrrwalnlba.html",4.13186654318252
"948","hobbytotaalservice.nl/dspbhbslyt/twzokdiymd.html",4.26446087602836
"949","bnsoutlaws.co.uk/xzvltaqahm/hrbturjzuh.html",4.2108074871093
"950","bnsoutlaws.co.uk/vhwqpjheft/nlxclwfmym.html",4.36174295212495
"951","bnsoutlaws.co.uk/sadpwzhoww/durnmjxqyj.html",4.37929847543108
"952","artsconsortium.org/znquvoclmr/bamgrmqmgb.html",4.0556488633721
"953","artsconsortium.org/wkqcisrgap/ahqjkywlsx.html",4.330416151741
"954","artsconsortium.org/lcrplilcal/irzdmndcby.html",4.10876796394018
"955","ambulanciaslazaro.com/nqwkgtzemx/yjfqpocron.html",4.46258118861851
"956","luchtenbergdecor.com.br/cythsfonuj/sijnkzotme.js",4.28226822961739
"957","ciclismovalenciano.com/wcxpcflvbj/ymkmcvpnkh.js",4.1625479588006
"958","pix360.co.nf/lgdjojxwuo/fofrkxuhgc.html",4.35553907767019
"959","isonomia.com.ar/mkyejphtxc/nsjkdqsmto.html",4.20483401847097
"960","interactivearea.ru/kuxqihgvye/dbjyaszqcq.html",4.40252976280403
"961","okeanbg.com/lwpxofmvqz/jeslvdvjrt.html",4.4842551447948
"962","okeanbg.com/jfydaalego/mimaefuenh.html",4.1227988949656
"963","interactivearea.ru/tjnmfqjver/tswcsbafys.html",4.19486358573856
"964","www.advancesrl.eu/ryubfrytqb/dkdorvskxe.html",4.39080548207698
"965","dimensionnail.ro/jfcwzdbvzq/ovgjelahsu.html",4.47232173124503
"966","okeanbg.com/vcvzwsaybm/agptgouxot.html",4.27372882900533
"967","www.advancesrl.eu/tjjyeqyfjz/gmiuxfhgsb.html",4.52716911844062
"968","www.advancesrl.eu/ukhclcatkr/brcybmsute.html",4.14036116369848
"969","dimensionnail.ro/qydmsiazxq/fdoyqfddox.html",4.08035073188984
"970","dimensionnail.ro/ijaiqwgdcr/nxcubmnbyu.html",4.31058641863147
"971","interactivearea.ru/rcaxfhtfnu/wghvxslkiv.html",4.18030754058181
"972","dimensionnail.ro/zgzjgmytap/jnreistghg.html",4.13533975460147
"973","okeanbg.com/rjanequlla/nyxliupxyf.html",4.36609132911919
"974","cosmetice-farduri.ro/puhmivlnki/gvddofpfpv.html",4.33577581944053
"975","pix360.co.nf/wisnyrdqou/ltbwattpww.html",4.44553330855036
"976","interactivearea.ru/qbwfmjfuui/fbtvmwobxx.html",4.24653976261173
"977","isonomia.com.ar/vwyryztlkn/nsxiquronl.html",4.2072117677593
"978","cosmetice-farduri.ro/modidoogrt/gjdotmqgzx.html",4.17119417064245
"979","okeanbg.com/sshbuycplb/hbkfnidlfx.html",4.31345975017182
"980","dimensionnail.ro/aqbfyipgkh/hjyxeiamcp.html",4.38837660393255
"981","luchtenbergdecor.com.br/gcbelfuqbk/ygjbemlcsd.js",4.1714526792219
"982","pepelacer.computingservices123.com/7b828d9fbn1vw/1/9ffbf35e4190fbba62f70c8477fa3964.html",4.80972107401144
"983","alsoknowsit.com/wp-files/config.bin",4.05757515967848
"984","coalimpex.com/web/boleto2.jpg",3.93539866746676
"985","coalimpex.com/web/boleto.jpg",3.85182322555177
"986","coalimpex.com/web/bg-02.jpg",4.0882208354968
"987","coalimpex.com/web/hot-venda/receita-cliente1.jpg",4.26358912644573
"988","coalimpex.com/web/hot-venda/receita-cliente.jpg",4.20510115028997
"989","coalimpex.com/web/hot-venda/advocacia.jpg",4.1595174807458
"990","coalimpex.com/web/bo_03.php",3.95822916866988
"991","coalimpex.com/web/pe/advocacia.jpg",3.88100548805464
"992","coalimpex.com/web/bo_02.php",3.95822916866988
"993","coalimpex.com/web/bo_01.php",3.95822916866988
"994","coalimpex.com/web/hot-venda/hven_04.php",4.28490093658907
"995","coalimpex.com/web/ch_01.php",3.95822916866988
"996","coalimpex.com/web/hot-venda/hven_03.php",4.28490093658907
"997","coalimpex.com/web/hot-venda/hven_02.php",4.28490093658907
"998","coalimpex.com/web/hot-venda/hven_01.php",4.28490093658907
"999","coalimpex.com/web/pe/pe_02.php",3.82807299638851
"1000","coalimpex.com/web/re_02.php",4.03230324274395
"1001","coalimpex.com/web/pe/pe_01.php",3.82807299638851
"1002","coalimpex.com/web/pe/ad_04.php",3.98989809546429
"1003","coalimpex.com/web/pe/ad_02.php",3.98989809546429
"1004","coalimpex.com/web/pe/ad_03.php",3.98989809546429
"1005","coalimpex.com/web/pe/ad_01.php",3.98989809546429
"1006","coalimpex.com/web/serasa/serasa_02.php",4.00794289558138
"1007","coalimpex.com/web/serasa/serasa_01.php",4.00794289558138
"1008","ministerio-publi.info/web/boleto2.jpg",4.09811781214885
"1009","ministerio-publi.info/web/boleto.jpg",4.0277190159211
"1010","ministerio-publi.info/web/bg-02.jpg",4.20458221761353
"1011","ministerio-publi.info/web/hot-venda/receita-cliente1.jpg",4.31507578964159
"1012","ministerio-publi.info/web/hot-venda/receita-cliente.jpg",4.26194823324654
"1013","ministerio-publi.info/web/hot-venda/advocacia.jpg",4.354007037772
"1014","ministerio-publi.info/web/pe/advocacia.jpg",4.26650283908485
"1015","ministerio-publi.info/web/bo_03.php",4.16144578891847
"1016","ministerio-publi.info/web/bo_01.php",4.16144578891847
"1017","ministerio-publi.info/web/bo_02.php",4.16144578891847
"1018","ministerio-publi.info/web/ch_01.php",4.26172507475639
"1019","ministerio-publi.info/web/hot-venda/hven_04.php",4.34971245842039
"1020","ministerio-publi.info/web/hot-venda/hven_03.php",4.34971245842039
"1021","ministerio-publi.info/web/hot-venda/hven_02.php",4.34971245842039
"1022","ministerio-publi.info/web/hot-venda/hven_01.php",4.34971245842039
"1023","ministerio-publi.info/web/re_02.php",4.183014003266
"1024","ministerio-publi.info/web/pe/pe_02.php",4.09071255420577
"1025","ministerio-publi.info/web/pe/ad_04.php",4.27110079031822
"1026","ministerio-publi.info/web/pe/pe_01.php",4.09071255420577
"1027","ministerio-publi.info/web/pe/ad_03.php",4.27110079031822
"1028","ministerio-publi.info/web/pe/ad_02.php",4.27110079031822
"1029","ministerio-publi.info/web/pe/ad_01.php",4.27110079031822
"1030","ministerio-publi.info/web/serasa/serasa_02.php",4.18695448963606
"1031","ministerio-publi.info/web/serasa/serasa_01.php",4.18695448963606
"1032","dentairemalin.com/images/report934875438jdfg8i45jg_07242014.exe",4.66150447922085
"1033","mathenea.com/css/report934875438jdfg8i45jg_07242014.exe",4.69092028714217
"1034","adobeflashupdate14.com/version/install_flashplayer14.0.0.145_ie.exe",4.49295351260318
"1035","jue0jc.lukodorsai.info/dpta5n0tp2",4.29424601323229
"1036","www.m-barati.de/contao/count.php?id=4213245",4.50127783584588
"1037","ylpzt.juzojossai.net/9aywse7eva",4.10694913275815
"1038","directxex.com/uploads/1738599339.ms1.exe?dl=11738599339.ms1.exe",4.29452963035159
"1039","directxex.com/uploads/2126787896.lol.exe",4.29643934467102
"1040","6b8a953b2bf7788063d5-6e453f33ecbb90f11a62a5c376375af3.r71.cf5.rackcdn.com/Videos%20Player.mp4.exe",4.6976781830906
"1041","www.cellularbeton.it/js/jquery.js",4.02092631600035
"1042","www.frosinonewesternshow.it/fws2006/3tappa.htm",4.07727228186178
"1043","www.archigate.it/",3.33717534112308
"1044","www.galileounaluna.com/",3.555533151427
"1045","www.vivaimontina.com/",3.36804242257272
"1046","www.elisaart.it/",3.20281953111478
"1047","www.poesiadelsud.it/rende_16_05_07_saggese.htm",4.31107418408272
"1048","www.frosinonewesternshow.it/fws2013/calendario.htm",4.15326968951511
"1049","www.poesiadelsud.it/mostra_internazionale_artecont_1.htm",4.15550682448586
"1050","www.poesiadelsud.it/rende_16_05_07_napolillo.htm",4.33966171924579
"1051","www.anticarredodolomiti.com/index.html",3.8854423157905
"1052","www.gliamicidellunicef.it/skiantos_in_concerto.htm",4.13533775047031
"1053","www.frosinonewesternshow.it/fws2011",3.70715623092161
"1054","www.frosinonewesternshow.it/fws2011/7tappa.htm",4.07727228186178
"1055","www.fotoidea.com/sport/4x4_san_ponso/slides/IMG_0068.html",4.53220640912233
"1056","www.fotoidea.com/sport/4x4_san_ponso/slides/IMG_0138.html",4.56729412842057
"1057","www.fotoidea.com/sport/4x4_san_ponso/slides/IMG_9540.html",4.51896276873349
"1058","www.fotoidea.com/sport/4x4_san_ponso/slides/IMG_0119.html",4.53220640912233
"1059","www.fotoidea.com/sport/4x4_san_ponso/slides/IMG_9597.html",4.53220640912233
"1060","www.fotoidea.com/sport/4x4_san_ponso/slides/IMG_9551.html",4.53220640912233
"1061","www.fotoidea.com/sport/4x4_san_ponso/slides/IMG_9378.html",4.56729412842057
"1062","www.fotoidea.com/sport/4x4_san_ponso/slides/IMG_9445.html",4.46203097052584
"1063","www.milardi.it/corteconti.htm",3.70247151221975
"1064","www.milardi.it/",3.13957226198672
"1065","www.frosinonewesternshow.it/fws2011/",3.73174618169739
"1066","www.bcservice.it/",3.33717534112308
"1067","www.unicaitaly.it/",3.30827083453526
"1068","www.montacarichi.it/",3.44643934467102
"1069","www.assculturaleincontri.it/",3.72647411825438
"1070","www.ristoromontebasso.it/scripts/menu.js",3.85869496956284
"1071","www.3difx.com",3.18083298720544
"1072","www.3difx.com/serv010.html",4.18083298720544
"1073","www.chiaperottipaolo.it/",3.54248125036058
"1074","www.marinoderosas.com/",3.57262366389516
"1075","www.riccardochinnici.it/",3.31977383502948
"1076","www.eivamos.com/rimessaggio/carrelliconver.htm",3.9632480971262
"1077","www.catgallery.com/email.htm",3.74398215381413
"1078","www.vinyljazzrecords.com/japan.html",4.26457837390238
"1079","www.racingandclassic.com/pagineit/race.html",3.99640560457735
"1080","www.sbo.it/babylon.html",3.64248967316613
"1081","nmsbaseball.com/post.php?id=144840",4.31497276753003
"1082","www.aerreravasi.com/filmestensibile/filmestensibile.htm",3.90798585098543
"1083","www.aerreravasi.com/differenziata/differenziata.html",3.9572627390239
"1084","www.aerreravasi.com/chisiamo/chisiamo.htm",3.68673509086155
"1085","www.aerreravasi.com/comeraggiungerci/comeraggiungerci.htm",3.83701951604443
"1086","www.aerreravasi.com/bolle/bolle.html",3.79814505740747
"1087","www.aerreravasi.com",3.2866294867862
"1088","www.sankyo.gr.jp/Pagamento.zip?mscfopoysckwdh",4.37486059618544
"1089","www.sankyo.gr.jp/Pagamento.zip",4.05656476213095
"1090","www.sankyo.gr.jp/Pagamento.zip?IIFEhTaalZlzYipWok",4.63768325266771
"1091","www.rokus-tgy.hu/Pagamento.zip?IdjJzMrNmz",4.66816999226466
"1092","www.rokus-tgy.hu/Pagamento.zip",4.25656476213095
"1093","www.flowtec.com.br/vcard/Informazioni.zip",4.131584626411
"1094","www.flowtec.com.br/vcard/Informazioni.zip",4.131584626411
"1095","www.fabioalbini.com/Pay.zip",3.78212222414531
"1096","www.fabioalbini.com/Order.zip",3.97833358118526
"1097","www.fabioalbini.com/Pay.zip?2bMxG=heidi.kostic@aon.at",4.47545742800464
"1098","www.fabioalbini.com/Pay.zip?2bMxG=heidi.kostic",4.46549598946882
"1099","www.fabioalbini.com/Order.zip?YIjoBgGhCBbs",4.60613766066795
"1100","www.fabioalbini.com/Order.zip?snaVs8Hxk1UBauZlc5pQcGW7",4.93517152982105
"1101","www.emrlogistics.com/fr/to2.exe",3.88904953591417
"1102","www.cortesidesign.com/Avviso.zip",3.96813906222957
"1103","www.cortesidesign.com/Avviso.zip",3.96813906222957
"1104","www.atousoft.com/img/2.exe",3.84410654481454
"1105","www.arkinsoftware.in/images/aveksynkens.exe",3.89662667305518
"1106","writingassociates.com/img/lks.exe",3.93060964959592
"1107","vmay.com/wordpress/wp-content/themes/twentytwelve/foot/185.exe",4.18702070631207
"1108","troytempest.com/DHLDocument.zip",3.97791687469364
"1109","villalecchi.com/images/min/b41.exe",3.9398290174664
"1110","troytempest.com/DHLDocument.zip",3.97791687469364
